DATA_PASSAGEM;PLACA_CAVALO;PLACA_CARRETA;TIPO;ORIGEM_PAIS;DESTINO_PAIS
06/08/2021;730def863d54ed2e77d13c9bec2c62e79c974b3838f62182bd5015529c550a36;26cad6db13a36a0d3f86eadf54002a78974e36d32c8638b5be19bb88483c7a4f;ENTRADA;PY;BR
06/08/2021;a87866b6073d054cac4c8259cefa4c19ff28ce94095dc7616e903fac651b451a;10b22452867d66bf48ecbafe0c98537e8c4b06033923863aa4e406a2caf73ff1;ENTRADA;PY;BR
06/08/2021;bb015f404060951f0e2e974c17fca795578ea02bfa9cf827e9f9a05a2fa0c7b8;1568a072922689904ed8d8b4a6582544463bd5fde736c527ddb41105683b6cd0;ENTRADA;PY;BR
06/08/2021;c7282199b9d57898240207654b6886ca01ef393c6ccb9c2ce255e4a1886aa5da;473f0b9296f3704cb02329843248c4a8372131d7327cc4e3864b99cea43ffc16;ENTRADA;PY;BR
06/08/2021;8c92dbbb73e968dd660ce8263bbd60943246a159b226bd2f0ffcb2db51d169ff;1665de669f6be3343b44a976b2d8fb5207cdc3c3012e9220e36d6d9798c0f7ff;ENTRADA;PY;BR
06/08/2021;cfaacaeadab26cc43629099743c8cdc1dd19c7ddb489068e5116818fbf00ba4c;d6d4eff199f6b22106e0904b5d7d80226067d7357f88b9e0ccec7c481c855f8d;ENTRADA;PY;BR
06/08/2021;44f35676a5654856a4a1ef7565fbc7e9f45b4083889b9a7d7fa59f505cd36a5e;a71309aa0a4d8da250ab8a89a76c2b5bd0fe7c3ed6c47bf76bd22170c92f1fb3;ENTRADA;PY;BR
06/08/2021;a2c9b6d07618e76c20cd892527662c767c1047a59f78877f960ae8d9dde19186;3bc96daed5112a5491d08b40cae6d44cd27006c387b7c2c9d4da64c2f0779b16;ENTRADA;PY;BR
06/08/2021;91d9168d018376a3901458e2d7116b30d05fbbdd7cc37c1e715c48c1fb9b96db;13aee4de6d6bc1310ad31195bc0725c9633c92062f86430ac3b873e449e15117;ENTRADA;PY;BR
06/08/2021;75961d06a56fe80e6577f9de5f022e0a64695d58379828192a9985582e2e6c67;63e6655f8566d8d37785dee3eee5274447a19a44f206d4bbe0a11ce7a94c4bb6;ENTRADA;PY;BR
06/08/2021;9383f155f9492fb4fa63f8614b72bfb1e55cbba5f13f4268bae91705708f3a4c;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;fa6b2a9e44a75f6161ca223456eebb6ff0f11d3f1819c90511d4fbb9cbf17606;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;3fbcc23e05f5a6adb4f638a362c1ad62a34967e44e992ca5d7a8411ed9662891;c6d7cea4b8b330c1f07c89ae5766a21a2604d84929c3f9539327984705af788c;ENTRADA;PY;BR
06/08/2021;117bbf8f01e4b683f30aefe834392db8bee3d991402db43f9ab8a58295c979f4;21e84953e5a515f64894be1b03f664349e1452750cf80dbf2bc4204c1db2d879;ENTRADA;PY;BR
06/08/2021;cacd4e1c2b74b646815757ba247adb8ee183efc63e38097b9d062ca889aa9e86;3989a7646575b4f611abc94fb6723027548e03ad6156e73e8ae6a022fcf62146;ENTRADA;PY;BR
06/08/2021;02919d31e278552c9bd529330d35d1b4d233494125d7b92c00fa6505e227d3c1;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;b65024f4d6df8a9e1438aa94f6a47e28a3c6d79710006816af91ac97455356e9;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;0269411ecdbf9a50116b6c448569179d4a4e1ce909d5d4a453613a342b28b96e;ad6e5cb26a77c8335d8f1cc88d4df972d1fb05408580dd092fa0f73bff568da7;ENTRADA;PY;BR
06/08/2021;0778c866414f823be4286871c1d4990c3bc2d1aacafdc7f00fdcfb89d921fb93;52c6b66b3c75f453050ed64de27c0b243481a4da6b3414c710e70731eb63fe25;ENTRADA;PY;BR
06/08/2021;50ab63a1942a448579c119a75e15a0acb92acd1f2791ca44c0d4fed0209128eb;47a1aa0a6720f39741b0a04fa9b2c7153bd292ef1e01b9238655eb03a846b429;ENTRADA;PY;BR
06/08/2021;870650efa4786576dba1203dea3aab3e0399adcd8729a3fe2ae8489123b5267e;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;2dd4767a40cb4ba1e4599a8795f8e468548797808cff94d677a7a9da38ca92bd;c50086a7cb0f77315e90f4ba591dddab45b8bc1d14aa6d61782c156f597b3e3b;ENTRADA;PY;BR
06/08/2021;d826b3e64357c911f504e1117e2fd87da2b1dc3b7e925835876cc42c7bba994b;5d1c46183afaabdbcb0b4a7960f7f7f6c33f6ab509959e0a0719e32c02d88ead;ENTRADA;PY;BR
06/08/2021;ab2473730d5d3264d2cdee0b6b1da6ee10ac1981d9afa9ac35523f8cf5db7bf5;723b2c46fd4e08044e3bdb4691bebc2f18562af7a4a975e28ac6b9f95f3ae3fb;ENTRADA;PY;BR
06/08/2021;9e7e276e402671658d5d80b32ce038f0e0e6769958393054ee9b98bae901b415;8e34d0047ce7858de092b2b77cad9b0e5a479d45aa87b8ddf57d75cf0ad41b94;ENTRADA;PY;BR
06/08/2021;15ec109398af49748ce77cc3ec906760143e56c0999573e1ac7eed40795fe778;5dbdb6160adf4371cfebfadfa9feb2e467337642af16182ee6ac19b1579ae553;ENTRADA;PY;BR
06/08/2021;93bf37dd7d6c50897e0e134558a02ff6105f201b952d5c20bf4be89b492285e7;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;c3695740f6b3d960bfff50f89cc0565b9d8a17c27d50ac8b3cde841a6a18a11e;cbcafaccb1415f8cc29cbc681d6467a2147ead2e127e2fd0db277d462d9a9f5f;ENTRADA;PY;BR
06/08/2021;94e4be95f037565ae0d7a8fbb70ef04ae249660775672ce51eab123a5e6de437;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;ebb37952296e9e83624baccca52e989d8242b716fcb8eaf16cb22437852ac5b0;4bed16a10dc517d28dbb9811d90350845ce7b284d3ded01654a1daa555dd46d4;ENTRADA;PY;BR
06/08/2021;f4c462c20572d1202cba22b883aedd001a36c3b5617c7be197b9ce484c5d0ef7;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;3c236f83f2c1a1da7e39f51e822986afc3062946ba43a7487e8f9cd6031eee94;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;0d83257907c80500c560fa59507a3bb5ee8735bfda68bb260f66b7e7bd9a5afd;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;6a4d5e98f37b138c22f9ceb70765aa69fa7216cee27207cba84ad095797a3c42;03a2528180009c6bcfe1b6cc44f343b1a947d5482d3ce15e6bef0999b8efd208;ENTRADA;PY;BR
06/08/2021;e9f322ca2a1541143150e4878b281e23096c1477966b533a8846668dc74d293c;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;c01f72b7ebabd5ea73fac975c7c234ce45268a6eee12f7882389a59041d67e35;b7c2b0878064959ff9ec28896c6159eb154ce249b4bad551f43f00d5a03cf72c;ENTRADA;PY;BR
06/08/2021;c01f72b7ebabd5ea73fac975c7c234ce45268a6eee12f7882389a59041d67e35;1b6c253a7dd76b6c74fe801988c0f250ac2f8e9e0cd6d081c6113354f191c19f;ENTRADA;PY;BR
06/08/2021;b4bc013aaab38995e678d95c776158dbbd0cf34fda5eab85574107d3a2485e2e;5e6d02f420c714a6beb1ca0c9c03ece1e13e496ad1633061feb32e577de27ca5;ENTRADA;PY;BR
06/08/2021;f77578390a56f3b43ade51db9e6f11f76aa840950633233a5bc3bff08f82f5cc;1600016dda983af5e44b660ad75dd06bf720686f46d34814a564ad23103dd9ad;ENTRADA;PY;BR
06/08/2021;6ca40afa607fc834c1a7b069490cb9db7c451c6c606d26257078f43fdd1a4d91;c7dc1910468f61c270aedb4652522166b883a5867071e1050f2bbc7a9813a83a;ENTRADA;PY;BR
06/08/2021;62e7610766ff3bcab9c52a25b4312dc5c3039dc2c298df989e19b22b32eccaf9;d15e186bd4f5dff7eb4b2e8209755eb2ba3c3130ce3dc9dca8b00409a768e0d8;ENTRADA;PY;BR
06/08/2021;4051d5249b9e8c476a1d08905757d90dd98019957b209edad28114c887932443;3161684f30badcd0aefe553cb10dcc98a4b511a4c06ac0b0f21ddeb54da1ab86;ENTRADA;PY;BR
06/08/2021;84c8e32f7b8701ed5fc5f67ba016e1534aa57bc227b90b2f5088f63180caf4fd;17cf8d3439f3e5a3c2f9366eb63bf4fd3334f1fe1f988d859762ebb6d0180c5c;ENTRADA;PY;BR
06/08/2021;5b5900b41f24001097f0e0f1675c0e2791cb864e3c6e047067057ee8bcfb3bbc;1ccd228b48a1f79fe3f5133b8f7b7c7fcd424e494f75eddc399f6109f62c7382;ENTRADA;PY;BR
06/08/2021;519fa92cc487ec06e40d05e2c9702835fa19dc1d90f53a85202b3be047ff2447;8fc7c8a791939135e6eb386a1faef4024d732f83e91eae577e50df8678bcc240;ENTRADA;PY;BR
06/08/2021;7e3d0cb0a5db39130a95634654a80f845ce16572cfa35259d3e53682c3bc42b8;ec3c9c1cccc1feb0a8392537e2572d703964521628d39d8a439df9e943010c41;ENTRADA;PY;BR
06/08/2021;ea96fb4e3aedef1d552ff7a5c19968cfc3c59f870f51610b48c11fcb0e613163;56f191eb4f65e2ed58817f054df1a4bb320cfdcc661d366e984c1425c2559e26;ENTRADA;PY;BR
06/08/2021;062d15710edf0b4b3f371d9e2dd720cbc858d1e3aeedb23ba0c04db0c955d23f;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
06/08/2021;845adb5a92224b5a6b8bbfaba19b2c040f29aa36a71cd2a1afc37c3f80010684;a7fa407bd266d8240cfc29a1aa022ca64c473db9d5e0fe38aff5bff0b557164d;ENTRADA;PY;BR
06/08/2021;813e251e31efe04886201c62f72253676fce38c0a3f598ab0efadfdfb7b8e4bb;c566d09ebbc8c75fbeb3d6b2d23b4ea1dab62ad13403f3289fa50a2ef9c33588;ENTRADA;PY;BR
07/08/2021;a18833936298aa8cad81d1164b829e1eda394de9522ea61e8431e120b2fa508d;1e88cc610f83afc0e8726000680291ce0f6533899d13ee337dbb0965735b55f6;ENTRADA;PY;BR
07/08/2021;65bb0baf69af8263c621f5bd3015d970ae36a21e11984681976a05e1c401a6ae;4f1dc3309c6d28793883ae825d74e715df7dd4b08f58ae78a4c660b29d1dd970;ENTRADA;PY;BR
07/08/2021;b1d898a54c76dd03eba2b295d16c5a67a3eed8c5f90509bed86ad0beb5f5ec6e;4db1b0cc8eba2a3f20febd3fe306382d816087f48d4a5e61144b83d5cc97b9ae;ENTRADA;PY;BR
07/08/2021;519fa92cc487ec06e40d05e2c9702835fa19dc1d90f53a85202b3be047ff2447;3989a7646575b4f611abc94fb6723027548e03ad6156e73e8ae6a022fcf62146;ENTRADA;PY;BR
07/08/2021;f8e9f643b70a9569b2fb2cbda479d53a1e9c3dad5f8299e25fe62106db56caa7;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;d78e000573e8c6f96d7f418c3ca9e16f48d848d675f86d514b6ea2745c4b774e;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;7a09041b0a311af4b635847c4801260f55eb803c0ba597ab2c69628745be1e8e;30bd61fe3af2daf475ca010e304373dba0dfc5deaaae2641fbccf10c5000a57b;ENTRADA;PY;BR
07/08/2021;cbdb28a8bf3e18706a45cfefda2d376b319e7ff39ff9c713a76fd4dbe1c82ba9;479be44bc5bfdae78a48ebfd27b996285dbc5d5c8dc594cf5fcdd586b9dfaa21;ENTRADA;PY;BR
07/08/2021;590865b9ab5eb11e58876bc0fbc3c98409da0cca858e9550f8e02c9010cd47f5;3eaa382ff573ecf2b18a37b4cff8d980ea1f8d41dab9d7b87cab9f4526c8920e;ENTRADA;PY;BR
07/08/2021;816bfb80bf6ac844fec1d6f3e00df714189b4dba3766978565c4972d5dd0959d;d6b726cb8a0dc554a7485e6db3b7ec1ec0498f1d49356e62c0a379129d5f5494;ENTRADA;PY;BR
07/08/2021;149dbf4f681d8c5fbe8dcc552bf5ab7a2cfbb887efb18f71b1584b89e5de8e09;1a6d228086c6512e4bbbbcbb886b4a0ebbf259111fa4ae195764a250d9d2badc;ENTRADA;PY;BR
07/08/2021;b545954cf22ea0b5807858faff8d1f1b6dc7d5695768528c331e69b1608f0197;4e5c93e0e364f16469badbb38e84a992c32591e44cd4bda8baad38244078d661;ENTRADA;PY;BR
07/08/2021;069625c2291266731f79999117bfba9f07f9f0d6aa3dc48ba3f8b5855f09a018;8894acfe244e96f9759bf6764df558fb6f2ed49fa08ca213055740afa5be0170;ENTRADA;PY;BR
07/08/2021;b6bccd10d2b8c8161ecce29f57290b7913521ddaf8e92a70d9a5af846d02daf4;7ba7fa603ccef72847aa3249cdb756a1aea4a29518a5ab64d923091aa303f48a;ENTRADA;PY;BR
07/08/2021;d12862c4dae7ba4002019c6ded4b9fe7479acbc8035cc4cc38c8af292806de95;19cef3a5a433af567e8bfd41e9a8c6b803c8e166d8ad034e5bb35369bdedd6fa;ENTRADA;PY;BR
07/08/2021;a41bedc22bad1957d792dca9ed2fd46ef503357dd5e666b69f93928f660ec90f;a71309aa0a4d8da250ab8a89a76c2b5bd0fe7c3ed6c47bf76bd22170c92f1fb3;ENTRADA;PY;BR
07/08/2021;640e08745394dd74c01e7b29513a1371ee930d45bd6519014546d7bfd4955c55;f3fda31f9ef71a07fda4d6492ab4f1cbe3996675c3122717b247e073a5c0b27e;ENTRADA;PY;BR
07/08/2021;8513ba2b5c34fe36d14189a7250fb2c4dc4c84b3cb3da4f8bc316e3b009271c7;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;3b8d050b55fa291863ec1a2b8165234c1c85254de366bffeeb5e54d89805ec33;04fca9a8348adfb959c8a5ca3d4ed45961e3c0cd7d5e69029cc2f1c046d9829b;ENTRADA;PY;BR
07/08/2021;419c5610bb69f485b7d4f959b024618f602717eee4de692e25b6e864e89432d1;9d838e9c7e7da9cf121c52a66664a7807ba9015a35f51c245ad80f406a0a740f;ENTRADA;PY;BR
07/08/2021;059e30bbd1b02216f44b6a5f81bc13ae53d4d0458e6d576f81372ae611dec74e;0fb2829fda90830ed7d0ad28598913a06ce6db5e4f70dc2464e5a24b95d60e0b;ENTRADA;PY;BR
07/08/2021;bfec12ff40e269f27761ea53d07a933bc3fd255fe21d8bf3747d5cf81918ed1c;fb990410c9403db23d9880ba31de3abbc89902cdf02e12b7d3c03b5bab0a99af;ENTRADA;PY;BR
07/08/2021;87cf7f1731a83a5f4b928a7a8abe09cbb8a979e3197236d5713cd970105099e3;e923a6cdff1ff9999bc499778c11e89f1e788c83feffe342b5bcb44b978b81bf;ENTRADA;PY;BR
07/08/2021;75961d06a56fe80e6577f9de5f022e0a64695d58379828192a9985582e2e6c67;63e6655f8566d8d37785dee3eee5274447a19a44f206d4bbe0a11ce7a94c4bb6;ENTRADA;PY;BR
07/08/2021;8ceca0b2c749000b048b16aa78f9cbd992304ea414353c7e70386ba32854dcd1;7047478e703bc60aae9633cf2384e71e7e6314ae9b39d1634d12142bc11d2075;ENTRADA;PY;BR
07/08/2021;d9b37ca1e872910a9144a1704f1384155beed06c43fdf7fbfe973b84c3363d35;da0fb353570be5631978ccf2bc47a8590528bfed64fe7526870832346960be76;ENTRADA;PY;BR
07/08/2021;dd91afcb422818ca520ea9435e26a4d71008c58fe2bf7e465b4abca9d5e68de6;33e5e2629068e569e58f51d4dd19dc842cb566ffbb954d94f44e6c9edef0cba4;ENTRADA;PY;BR
07/08/2021;536f97316737b35d31d40db224871374b69676b75899dbbe0661b239cbf90de5;c822c24f35b5f57660774af705dc39507fd32d12a96df4412ea253eb8e1856e9;ENTRADA;PY;BR
07/08/2021;6ed1f152c2ee9c4e15f977e9d161a26170477b68da3403fa1edfe4881bb14757;9e74bf97f72d70cd3c6e64289b772815e8ee2b58d431084c599b69f01b88f017;ENTRADA;PY;BR
07/08/2021;813e251e31efe04886201c62f72253676fce38c0a3f598ab0efadfdfb7b8e4bb;c566d09ebbc8c75fbeb3d6b2d23b4ea1dab62ad13403f3289fa50a2ef9c33588;ENTRADA;PY;BR
07/08/2021;1d935e58da58d26cd7c731aa946985a9ced440f5c5137f4771fba2570a9124de;6a8c6efe2c07efd35e5e58741e1470800f901acd9b6f5c695b867184f4302c50;ENTRADA;PY;BR
07/08/2021;449a1cceb3b8847ea5fb33b40ed6498d6711a6ff7f66754ec0b7e73a43c7b3e2;b4e5b0a86bb4ca388efe27a443bbaf32c4cc98e251d0671fc83e2992e948bc1c;ENTRADA;PY;BR
07/08/2021;ac846b8a91254572717b519f1bd0f7e66d0abae087542b79c1e349fd8148535c;437edd8ace90aa19118af3f07e613e49d263b275acdbafcb8772478c5e85410f;ENTRADA;PY;BR
07/08/2021;33315b337e092f93c033cd06be33fd21f69b0b5e7821d07ece7be54d01de1df8;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;0fe1a9728b6e9669b237a7ed4484bad972208d0e82e39720099d36a505a9603f;d36c6546c19f5d7d5fc4051bc0d3d05a27fd7e77fc263b3cc75527e142e6aa71;ENTRADA;PY;BR
07/08/2021;0ba9c28730532ec4c5617473ade07ed691fd80d2e7769b8dd865956aabd585e8;55bd66bfbd0df8e4830cc2461082e4265002ddc734eef17027a87f0517d2b18d;ENTRADA;PY;BR
07/08/2021;11f443da8e51774f3bd719d7f419ebdf6906ef7b5fa611445703f5c07ef444fd;6f71d64cf915b98a918529344157116099d663f13c119b92f939fa4ec7cb4d80;ENTRADA;PY;BR
07/08/2021;bb015f404060951f0e2e974c17fca795578ea02bfa9cf827e9f9a05a2fa0c7b8;8fcce3e3fabb07d4071a76465489a9fe1deacddd51c7a37ea325a7b5ccbd00c4;ENTRADA;PY;BR
07/08/2021;f020f22fd637d58491468abeb8680202c125970be39b3df08acf740742024a22;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;494d2834267d4a0df64726ca03c6518fcc82cde3185432c2d3f6fa3678c042d3;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;59d359627d4376b4f9904725531f78e03390d167bd4ab2d7bc81da73fa26e03e;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;49649549fb63071f7fc0fadd6d2a366d02bf19e57c9b8c8df9ca86c6f3c5f76a;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;74315982728a8580c7685221b60a3784b11ba1453b4823ec971f6dfbd05a7074;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;13bdc3ed3d05c420e7e3ea5d6219a3fe927b527ecfad9e6b444379989ec06d73;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;7123bb9bfc8074caf72cbd904fb97b7c0100226e6661fbd11f767ecc44dc0716;b2d173c5590ef54073a74908a13b26524c0d46b7fa5c9e0e581dc795ca6e3441;ENTRADA;PY;BR
07/08/2021;cc6579f63d42c9e586dbae4c56375385a93d6c243c7337ec516444e8c538f050;bb41e2a5d28f268622d7298d79d7f4c5223671921b9adda606c64576fc111ead;ENTRADA;PY;BR
07/08/2021;4fb97dddfd4793a84521b8745084e7ac83cced040d1d5ece8684567ab2a89f91;aa823503369d2665773410fb8464c72bf9cfc75ee4f80ff1f0aa3392baf28376;ENTRADA;PY;BR
07/08/2021;830b0f77204bf1e84ad7a11ec16b58c5d09a0ce70c4d93bbc906d6ab0131e535;b3d251f9b80749585f2f181782c02cb42820bfd2ce0c38785d147f7b2248deed;ENTRADA;PY;BR
07/08/2021;1443e808df3248c81b63b9a9fb61a509154f51f574f305cf1c8a9ef6c846bc1d;b32e9e9f36cd25329a6913b5e98af0d479fe863cae5036328a16ca7c232e361e;ENTRADA;PY;BR
07/08/2021;9cc1a9fcfa391ce3a892635df3bf0adf0cf54a9479805da47ba19ce432608630;3b3c888580d70ac7c070efae62bf34a1271afcd0b5e7d124ca4cd2363f173e32;ENTRADA;PY;BR
07/08/2021;b65024f4d6df8a9e1438aa94f6a47e28a3c6d79710006816af91ac97455356e9;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
07/08/2021;0d619a2801209bd7d3b907bc3837a155b13a5a811359dad40340bc57a372f829;708232b07b51f92709cad3ee4bb034c0936967c74f3b6b48c94e57bac73faf86;ENTRADA;PY;BR
07/08/2021;44915d38a2bdda3d10d6206cc5a70e83a545a909295b06f1bfbb5eefe54cbfb7;d09b4bc4276f2e1a68f6522a1a536c3365fc3b639adf0abcfa2e4f323a4ae8cb;ENTRADA;PY;BR
07/08/2021;a853f2b387a2cb48eb27d6d4b9f935ea8084906cf6e4736440c95c83cbb10291;8b10e137b76aac11fb86303ec734cd6bebe9e8c169338dd8ea51340f1a4615f8;ENTRADA;PY;BR
07/08/2021;5b1cb28ff073cf4deb0a5051bbe5a7545ad0584d7922284b5d0868ceda410056;de688fa0dce56fea6ba7e74a8870ed7bb42374befc35c86e69475813c83c65c0;ENTRADA;PY;BR
07/08/2021;cf07e972084b352f02a2592cd65f7dd4c672736a6bec56b05c5f7259728855f2;1392aadc12323036aef002f8177ebd3f533221fb1e3a772ef8c6dc857a27af13;ENTRADA;PY;BR
07/08/2021;8f054fd91ee31a04579053276857a5ae1a43d00fa96b018a5875e767fe1be1d1;2052d97742822f70f671f049a31e76c78ad2ed14966ccad564793dc265c9f997;ENTRADA;PY;BR
07/08/2021;3524c01a97e070ba8950ad249b6554be53f5c4fa6c0e3e97b8f0579e9c9bfbfa;e65c1071d4c062a1784ca9e6405f3d6c164e8236aee44046f289ae3ae91ea683;ENTRADA;PY;BR
07/08/2021;9933ef216d71c12c3120836f94e78fcbe4dee1c253676c9927dbc4c0b91c1487;0af0b43dc29a68075daa27ecd75f7bd531a4ed53cf1fc0121b0c581f7fda8331;ENTRADA;PY;BR
07/08/2021;f928969ad9a13e259c71ce7d88846b9e40e596f09987093e48ebee6e8665ea4f;f5db57e6f349818d26d64b2a1c02822fbc06548f0af4b20aa1ba3106490ad0e4;ENTRADA;PY;BR
07/08/2021;944a28ec8399e375e980d4871118096c4422ec196b9b283eecd27caa293e086e;e28c08083670df3610c37b239bf30cdbe3b5f6d74f9fa01e9a26360ed3d858f6;ENTRADA;PY;BR
07/08/2021;87ad65281a61ebab4af4fa135a9288995a0184e21ec0ac5734f40ec55ca85993;b93b87ed7c610ae4fcf37c6a00adb60b3f900a1afaae64e19ffa0f0b9c7ee080;ENTRADA;PY;BR
07/08/2021;fddf5ff92be569096fc6dad4b39d266c7f56a062c7bba47702731bfcc197daf6;f0bf97f1d00c91beb260a3be1092fb6d4bb4029e88b7c698dbfd98fe5f2b2ab0;ENTRADA;PY;BR
07/08/2021;aa050011439301338f4a143ab555854e059983dd78af9d35f7ce1aba586de85b;ae91f31c0f4ae57fea3ec48d25d4c90f5542943eebef50f8e0de9d249492eaa4;ENTRADA;PY;BR
07/08/2021;2eccb360220f3e36ea1d33a89b8da346c86cc9d6a137e70b2ba4f8744011ef59;ce6d14b9b88e7f9e22fdc2f0327738803c49dd3107f259ed0f2ecee8bfa3caf3;ENTRADA;PY;BR
07/08/2021;96f8668a19a15f35e7c19e3a58eef790b682f79145171c628c52521db3dc663d;c8f67136b49afece9c92a8a1e4e0b5a7fe520b4dda897a4b35224c33e27e3227;ENTRADA;PY;BR
07/08/2021;e9335eb8d4ae3b02e7aafd21c5d755117bb527ec73e76298023e5e01fccc89de;62d19fe95575233f2c7d5da6bc4db2c71b6b5c757bb45d01fb4a3311b1abbc50;ENTRADA;PY;BR
07/08/2021;8d4a7c00fbb288836c7f048ff4ee97becb12da0adf25e7b812b87313a4d2e4c3;2922f59d6f47b2c3fcb5c9ac30ee28d836a445c49797f603c57e67be26f80f57;ENTRADA;PY;BR
07/08/2021;a38f3ed6d2d078792a462ccc5af1c3566d90431aea5355c119114c8de325d817;35acde4d3e87f66ee99327323a24c7518919fa4bced8f4a607c03ad98d9b4f1b;ENTRADA;PY;BR
07/08/2021;0a3b265bd75e0f8301a3531f24d4fcd5720a91b74791cbcb74236875aa3562ff;d937ea47fee99e6f7fd33a02abcedf92a88de5f754ee684ec964b0d1a7fcbeed;ENTRADA;PY;BR
07/08/2021;f1344775c069a7e4602e3ec910345e71fe9913dd228c2099835046f1f4f86141;f5e0a4494a2f145947fb6508c6bfb3b1ce2107d6c9af43e9ab927d6bc74823e9;ENTRADA;PY;BR
07/08/2021;66991b5f7f42bd689e2251123b621fd7e4c0b0f75c50e1bdb87434182fabd97b;dc0425fed676ca694128f55b6b094b1f79c64079209e52005128d48038e1766f;ENTRADA;PY;BR
07/08/2021;0429f644bf48575f259d5920f788f00fec3e1ff06f7ac3c94c8527a636dcf7b8;ea405af86e04c8d886def710b7c6d40914b0b0b0bf84e52acaa91b24a233a60f;ENTRADA;PY;BR
07/08/2021;9e059b0295db8f6c74597e0f3b43143a8c43248886592959344f63caf7917568;c740dd29833c38b5940772c33ba9ab1fbd7d1ab6c952484169b4b5ed69f26a19;ENTRADA;PY;BR
07/08/2021;05e4f00a63af42ec8f214441aad30d628baf1d8b913ba79b591d81a8bfe64445;8b09fed46edd1d074ff63fa162c2d5e1fccd451dc8760bfbf48b58aa9773943c;ENTRADA;PY;BR
07/08/2021;2428a3a203f783f4df0dae289a039cf10bd7f87572add975c5f3f4b8557e994e;cb6d8edc47ef5e6f338efe4099d576d12fdb1c585122d715e95e1cd54beb9110;ENTRADA;PY;BR
07/08/2021;0b0e0d39fc4c3a6931a8d2ad4fbbfa3bcc07e082a56945ebc3db380c99f75b07;500abb9dbf4dc22df85e8241b5fc31e3133e821fca7c9e57a0d3b0a37118047b;ENTRADA;PY;BR
07/08/2021;a27c6013bc7124085521afacaffc1f65ada8b30857167fd6acabfb7545091c1b;c3497808cc43e18707792db471e19d602f1179f28ef28a250cbb0b93092de72b;ENTRADA;PY;BR
07/08/2021;f23587a21d2477d036bea27b4e22be6232907312e95fe04a4ef1e273fc64e37e;ea034ee3924ffd7372aa61f990d4bc73e5740526fd4c10420d5d519b37de9f4c;ENTRADA;PY;BR
07/08/2021;5b07726cdc06b63dfe78db6e7ebfe705a7314aeef2bf39b517c97bf1d4657136;161b601096c610f213986c2ce1d3912b98b8a08493ff07414b16854da46ebdb4;ENTRADA;PY;BR
07/08/2021;6f5d09d607963c3d6a9c4ed0da0ac2e543136251780520a3f69795cd401c3218;a0205c844babedef324cce322a809ec7f92122816e1c0dca07eec051b93329cb;ENTRADA;PY;BR
