DATA_HORA;PLACA;TIPO;PONTO;CAM_POSICAO
18/09/2021 07:55;79a45bcebf2a2e29e1acf52a0c53050b249b40f08dc2e6f0101b83b742e89956;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 07:58;7aa051ca765473baf78fba547618774063f451992791684d38ef31dd012e7754;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 07:58;f73dcf982871ec9565e48d8c5e267290c99768b028b8e5db854c32c6dfb00e6f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:01;46fe639400485b61c5ff22fcf8349379186dcfbbae10b4f20ed0d273d27d2be3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:02;b899b7391ebaafe1fc556aed000e21578beb0a2461fa5551eb2c64536566a098;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:12;cf3854154b7f6673c2ba2c81cca7dd5733222c4c47960e44a9bfa21e84d3fd42;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:13;e674a3a7bd914b4c97ee3ea1f58d4a055d3182fa0365a390c9f3dcecafc50dd3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:13;e674a3a7bd914b4c97ee3ea1f58d4a055d3182fa0365a390c9f3dcecafc50dd3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:13;caead14f60996873a63792afe291ebc10b2bacb8eac2da9cc38ab7a25390e8f5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:14;f5b6a94b2497f2d12e03ee15a2829965008123dd52a873c92347a09c57556fcf;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:17;bc33b99b6435576404fd6f2bf5a308327894f0610bc3e944ae2442b84da95c55;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:24;2a9d36a08d1224188f669aad3d4e65070889038b7859cf9b412d0c1c14fda9d7;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:24;a32376d2b463a37404f26cf75e288c54df1e41f8bbdafb9bcd755d4577d76c95;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:24;1bfe98113bca7a3933af17034beb65b7eb7664892b45dfe32c4a458601437e8b;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:25;4b2df00dc3cb01c6a8bf6f9006bc3478f72f5e2a23f0f903d8450187cfb91af6;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:25;9a9a06dde5c1947fa138d6ae76e0a67cc195493dcaf35eb572412ffbec601f19;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:26;972f6fff5b50e74a6607895772167a67e335dd8aa9d6750d20528493016bb7b8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:26;ad8d50170542e67a2542e9fe319dfdd37abf34a0e8877f1d1092850c5db23cf6;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:30;fd2df345da4273d446fbeaa609f100813741f6eca34c59a6814941cfb6b0f5d2;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:30;2a5ee888110ade994f8627755256d425db6f24adb483a114763276e2e6fba267;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:31;9aa1db47f2d1790c0c38af324cf769983835bfe7514b13638205bebcfe92b412;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:32;a792aca1e73c2245df3cfe995dd625938bef9e853f8ef77ea09a115ef86fe102;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:33;e310d24af810722470ce7cb1230b66ca433285062e1c75766473a7bdbfcdcd47;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:33;55b67e4a4be60a0ebca4b8de1861f5d4389ca76764258abfa69af480f0bffebc;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:33;162756a8d7de66eb70f485a333d6907309a6d9bd330a013284e84eaedcf3789c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:33;6cf24ad1cf41dadde4e96567ef3fe4d4d5fef32818e966b797ccb0b810c112d9;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:33;9ffc322d38f2fb760832937e5ed008f286273b445fa5b012c247105dc275df09;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:38;7cceafa313860831d0b9537a9444aeb5b95be289dfc539294aefd84de08e88cc;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:38;8bf2cf031ed99262e9aa238aba843acef6f8fb1258eb0aa7823fe8cb2a353e76;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:38;91c5339c6d41a1a5a8d3c93984329da311e1f8ab0212e369e05de9bde49f6c1a;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:39;67e080c887959f6c5f21eec26eb3adfcbe1217ffba87597e99a8901e26e06ca1;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:39;d8fd498f295e646481db94c59361279a70cb84961a96bd6b00035ae4b98e0fd8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:40;e6363112a30da295e37f8bfdb252a08daebbfef30d65fdf1561343122f813ca0;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:40;261f302a428fa6a6668de7f80e96c978aa80d200e1a20ffbf3788d8d7eccfc10;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:42;bbf56a67e084f9fe6c3c090fc89358369783836865e1a111ccd097c5c7dc2f99;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:42;8c447f95086d862eadb3656fba09d2cd5f42f3b740f6f39a2cd1c70ee78feeb2;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:42;0d709bf354254623a347e5c40d841bfe46da44cb77f672ee18550d7eb4e042ca;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:43;429bf914ee65e797bcb4f3224b9c3b87459c9d9349181dc64e369d934793fd06;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:43;2a771154fdf917f789930e3a08708fb7cb9933d2107abc16a674e6f0d030391c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:44;7ae92f74905c20d4ef6fc5579aecb6b97023096774f60cbae2574887c4ca8f3c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:44;d123fe529eb6b18ac3291ec3050e5a16ccb863d3e4b7e1e39533757c4485b5e9;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:47;7b95c448fa187a46e8e5b867bf00970c28eca95b3c972c3ecc1ae7a02c98fe8e;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:48;dc33fd71a8a694a5dc813b7ad911ba2427cc4ed0025c00c7d934e1055fcd1104;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:48;4702bed32c5c53e3f44af6bbf3505caf1cfcc371bb0b6519ac899ad68f45db5c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:48;de571a7ab4d0d318581d8373a23a66c1c8eb8d951c2105c6e850f227a9a64be5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:49;2509220b957898f29034f32200ff1b7a12c88e28a0e8f6da0646f57c182d4c2d;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:49;01ca9470e9cbd62242916b90f9671833a533d740673c3c5fdb5b9cf05dcf6d2c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:49;87058b9e37649dec426fce75d0e5c98beb71b711453533b6868bf87705d7dcaa;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:52;59dabbb3d52835baf1ca48b4cbe3ee9aa8ebcff25b721b32931622dd7f5e4374;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:54;f020f22fd637d58491468abeb8680202c125970be39b3df08acf740742024a22;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:54;72161e18625a7af738bbf5d978709db3cdb9c1ace3fa6533ae450a77715185d2;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:54;b47bcd31b4a5e2b63413cbbb93eae662c7e062a0355e2f67de965129641a7e70;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:54;a9dd9c66dcafb3b83ca37daf169e953e54366cc709b8196be4e34cd448ebb26d;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:55;556dde96d0602aae344062ad5e70dc292bbafc69ba20535e3a389ecfe920f5aa;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:55;861763aa4978b36f536322e148fdda8eaa8de5fa23fe9cd6d4c529fb76c945bb;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:56;342e71783141555a4650b08819f1c4710d85460f6456555446fdaf665698e7a3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:57;1e03e24b3408013c873fabcf1ebc85a3f661eeb132b9b72106bf7cb4db7296b2;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:57;187a1cbb7a13f7192b4007052f216a9264620653d82f1b606c18d202bb760b76;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:57;a335db16a67b2a5efd9e22bf163ffd909a8e7751c5d9599f127ca1a5599763f6;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:57;067ae908ecbad655acac0d31e476781eae4c84ca2dac7041c9d05d9326400742;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 08:57;15cc1952ed46f59da7f24b5120d706d3da4d85fa298d402c00a109937868a5be;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 08:59;0080f8c80bf73288c759cf1a9387c33fbcb98da321f9d649b19d4438aab5cd7d;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:02;49ad343c63ac71922626024103924752bdf849ab97fd77942ebb44be7e1dc7ca;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:03;434edc46c6c256705336add81de7d771dd021d6dbc3715d179d3b79a7a5e2a97;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:03;b27f39b583c03c95cff497af550c0325e35b4a486110a2b4880f3aae79c44f5c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:04;68efc4cb4617ed0f7772f4d134ecbb8b2d3fb14b6923302a5031682b194fb86f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:04;d78e000573e8c6f96d7f418c3ca9e16f48d848d675f86d514b6ea2745c4b774e;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:04;d78e000573e8c6f96d7f418c3ca9e16f48d848d675f86d514b6ea2745c4b774e;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:04;4d5149d2790756bc517e0c34e83d89005f9fa45b83d71ce88dc7370fef66b9e7;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:04;4d5149d2790756bc517e0c34e83d89005f9fa45b83d71ce88dc7370fef66b9e7;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:05;d6dff8c136ed5221512a31daf43d23b4d1abe29d354dfde51b5a1b0f9f7d46c8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:05;2746fc212ed14a5d624a1d696457ec11a41049f88c8ffd6be7ef5c8c72dfd072;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:06;cca6670a7921d236c4a078a038e3c7c548b874070ce97044ef2ac359b7762a06;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:11;c4f30db6dc6c58731d065ffbaf749e9aea26d1ca0ad89cc654874f80887391d9;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:11;e0dac470982eb284bf37d8eb14cdbdc6b92f06c62a19fcc9058bdd7cb42d3af1;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:11;a29cc5d116f4dfb33660d3edac9fcd03715d2c5040dac4b273e9818c22136ca3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:11;01fa9d3c8c4ed759266f640fe2660d37cc544c746ef97c0d83c457990d2dd0f0;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:11;697fbd39251450c52c10d493e60094bc25c0e8bca1624c4e70f2adc2ebdad4f8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:11;8f268fcd9d19c0ae8859719d8630efb1d27aa741df3a6beeddf80026a4c5c2b3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:11;a27617aa966521d6f3b958cb64160de499feec3c4315136e0bdfa7ea1d19a2e9;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:17;814543c2d76ae39ec32a217f77d2c0aa3d6163e17cf14f79e405b15d56141c02;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:17;211be086666fd7f2cd3eed91b1a2418a90f2c8b2ce62b7300776a445a6f40ebb;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:18;775bd8bcfd5360f0f3e6143b31495dce2dcc53550193175c5f136df23a9c70bd;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:18;0a270096a7fc789459e945bdf2619eb9b711165e3de083c652631df03c5f4431;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:18;192287cd15310d0ee951e51ba589f403a1a96f139b98c96cac28b7c01842d69c;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:18;611795477869dcf74415d2a6749bcc396c858a84ee38542942ec019b4ae75959;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:19;f75bb5e99e1f39c21b198cc45a3d63ac46305df23c0ea414524f72e4b29fa39d;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:19;f56cfe4b5d0f1859c3f14db0a3bd69d3ddb2c3a73c68487381faba792c74b79f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:19;c55687eace7bbaed1800797a233c7d795d358482cdcf7c9bda00e7dda4f8ffb6;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:19;24b32099cdd263a194c4f52eb1e1f7158f6826afe7db95f10cc02448d6ffc546;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:19;ad5ffb28b678dce9b60c77fafd5cfe7d91f31396832605490b9c08bb7407d5fc;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:20;ec3c9c1cccc1feb0a8392537e2572d703964521628d39d8a439df9e943010c41;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:26;b90a5d197e403d5a5244c69e7a453636d562f087e0a3e5856d35785a300ab011;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:26;01dd4d3d39a45a596e62d1364b51dc965a3156ffa89c41e3473e3f317cef73b5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:30;4fb97dddfd4793a84521b8745084e7ac83cced040d1d5ece8684567ab2a89f91;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:30;aa823503369d2665773410fb8464c72bf9cfc75ee4f80ff1f0aa3392baf28376;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:32;6f2b460f60aa38895cb397e13f612444f2bc9bbe4b2b582d792b8855f0236ece;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:32;6ec75c19f919fe52d0d52e20890e8c5413addc1a6f845a76fee80293943d2b6f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:34;f7bcce4c70647511f33ddab7901d52695da248dde4ab23f5cb6a6639ed85f048;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:34;797b47d503a36c4e7154334f80fecde13882fc4d15fe8ea18b44a73ace67dbc7;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:37;5ac81201d6720269c176744ea18ff5ed278f1451a4abd9c062ce007cd695d86a;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:37;efb2f7f300b94ce96976fb93a5fb9ef335c94aabb4609515175e597b11240ffe;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:37;c885182701c981b6011ce4f06cb95c27525e259728eb8776bc3d036ff766697d;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:38;bae7476bee9f7eb6c30beebf4f6ee1257f04e20efd2377ba54d4cb132d8e9b81;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:39;94670e7d0cf79256eeffc0b446bb56b5acde7d2f1137c97b72f76bc9bbf893d3;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:40;0fd97f2284b8841f634bc91ebd30e2f5427b00facc753ad236f8c3edfda10e31;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:40;134e0af8b1f4868d52c06dc3a396030853dd49e4b242df3d1edff92737654d1f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:42;46d89ebd9150162add4d83a763bbaf2c661f6e8b72f7d7390fdcdc368dec2a52;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:43;8e8416a223b06b5f7325d2125c9484328d128c93a1b9519aa15c64533653da1b;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:46;a0138a17f06301942b4d55f60cab1c1daae880d98e228a97781fa6ae729f1027;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:46;45b2825defde85c8cdd2678e5df8a1dfb7b050e8633b0f38deef9542cdbe1a61;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:46;74850a60e74a489eeeb817c8d208c6f392c684e5e759620bb7d3545cbe5cf6b8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:46;88d1007d7f5c9d73167f74a413474e8c3a96b983b503bae9c888ba1b0d68170e;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:46;e9ff2c2b5add9a91dbd1d30cbd75317768b280b158fce9eab9b563d11e37cd6a;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:49;e09252e16b29577a4c1cf4a0bca6add39a336bb72ad4229efb9031a0c5aa61f5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:49;e09252e16b29577a4c1cf4a0bca6add39a336bb72ad4229efb9031a0c5aa61f5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:49;9721fe8ea47bbc58ded896e8aa0b25cee067c0b98e3aa5484631277a03169b91;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:49;f92a896acf892fdaa01b8d4f865aa7c46fe400294de433b2c1a05e448d190f63;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:51;df04b03d6cd362b7cdd24a7b223979961c46faa136ad11aacbee840b354d753f;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:54;6f8cd77f7f69f5523d0a20620ca86f820060be2bb27331c35cb058c59af8ad61;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:54;4ade92a1f70754cf78271ad86931c999c131b6802360f49035b678c0ae0c06b5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:54;4ade92a1f70754cf78271ad86931c999c131b6802360f49035b678c0ae0c06b5;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:54;894a9245d541a9fbb0a23758d7ba57e342ca1e12c4039d3a6e681dc3331c25de;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:56;efe2f102a1201628a8ca3a4b8ddfea9dc5f22a414e2114dedfa3d73133947ca8;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:56;cf9ca24a8953f85ab326b7dad34906fbeb9b7623f57a9719792e7ec14767bf43;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:56;9dad34e437fb50b4d81b4be748906541d03d1339c82bf4581884959dfc525493;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:56;fbe652a1b6da1095f38312aa5ecd35e7cfde536fd3b670fdb9c0d80ce629e3be;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:57;076bb33746e4eb9df610f47e8c40ae0a6bd03f7669a7534a9f72281bd68024be;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
18/09/2021 09:57;dd4d0c74966e0b607bda42282e119cbe0c352bae78013ca5282143447d1165b2;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;TRASEIRA
18/09/2021 09:57;c88356fab97f9f03f325592700ed778862c5b02a05ff666478aaf6f5799c7e99;SAIDA;e7ee0472bed2613eb7db084f40e57bd081cc32642636935b81d5e14a099632b7;FRONTAL
